id,parti,Elected,How.long.have.you.had.a.position.in.your.current.party,Did.you.run.a.personal.campagn,In.which.country.were.you.born,Reinstate_InheritanceTax,Increase_TaxDeductionsPersonalHelp,ReimburseonlyInterestonMortgage_Possible,Remove_StateSupportConstructionRentHousing,Sweden_MulticulturalSociety,Sweden_LessRefugees,Ban_PublicCallstoPrayer,LowerSalary_Immigrants,GenderQuotas_Companies,ParentalLeaveEquallyDividedbyLaw,FinanceCulturePrivateActors,Dismantle_PublicJobAgency,SmallCompanies_FreedomtoFire,Lower_TaxonLabor,PoliceShouldFocusonExpulsionofIllegals,RemoveParoleforConvictedCriminals,Ban_Mendicity,Remove_TaxonFlights,Ban_MotorEnginesSalesby2025,Ban_UniqueUsePlast,Build_NuclearPowerPlants,Introduce_GoodBehaviorNoteatSchool,Ban_ReligiousSchools,StatesTakesoverSchool.fromMunicipalities.,Limit_PrivateSchoolsProfits,LowerCostLabor_DesertAreas,EaseConstruction_CoastalAreas,IncreaseRedistributionFromRichtoPoorMunicipalities,Sweden_joinNATO,Sweden_LeaveEU,StatesTakesoverHealthcarefromRegions,AdvancedMedecineonlyBigHospitals,IntroduceThirdSex,Which.of.these.areas.should.we.prioritize.in.the.budget...Max.3
37098,Centerpartiet,,None,Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,Against,No_Answer,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,No_Answer,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Sjuka och personer med funktionsnedsättning
242669,Centerpartiet,,Over 20 years,Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
356874,Kristdemokraterna,,1-3 year(s),Nej,Sverige,Against,In_Favor,In_Favor,No_Answer,No_Answer,Against,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,No_Answer,No_Answer,In_Favor,No_Answer,In_Favor,No_Answer,No_Answer,No_Answer,In_Favor,No_Answer,Against,No_Answer,No_Answer,No_Answer,In_Favor,No_Answer,In_Favor,Against,No_Answer,No_Answer,Against,Försvar och säkerhet|Migration och integration|Polis och rättsväsende
277381,Liberalerna,,1-3 year(s),Ja,Sverige,Against,Against,Against,In_Favor,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,No_Answer,Infrastruktur och kommunikationer|Polis och rättsväsende|Utbildning och forskning
204152,Liberalerna,,10-20 year(s),Ja,,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,No_Answer,Försvar och säkerhet|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
277872,Liberalerna,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Sjuka och personer med funktionsnedsättning
53283,Liberalerna,,4-9 year(s),Nej,Sverige,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,Against,In_Favor,Against,Against,In_Favor,No_Answer,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Sänkta skatter
19561,Miljöpartiet,,10-20 year(s),Ja,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
103852,Miljöpartiet,,4-9 year(s),Nej,Tyskland,Against,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,No_Answer,Against,Against,Against,Against,Against,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
12785,Moderaterna,x,10-20 year(s),Ja,Italien,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
7788,Moderaterna,,4-9 year(s),,Sverige,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,Polis och rättsväsende|Utbildning och forskning|Sänkta skatter
71364,Socialdemokraterna,,1-3 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,In_Favor,No_Answer,Against,Against,No_Answer,In_Favor,Against,Against,Against,Against,In_Favor,No_Answer,Against,In_Favor,In_Favor,Against,No_Answer,In_Favor,No_Answer,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,No_Answer,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Polis och rättsväsende
36896,Socialdemokraterna,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
24501,Socialdemokraterna,x,Over 20 years,Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
101164,Socialdemokraterna,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning
70622,Socialdemokraterna,,4-9 year(s),Nej,,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Arbetsmarknadsåtgärder|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
386682,Sverigedemokraterna,x,None,Nej,Sverige,Against,In_Favor,In_Favor,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,No_Answer,Against,Försvar och säkerhet|Pensioner och stöd till äldre|Polis och rättsväsende
80344,Sverigedemokraterna,x,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,No_Answer,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,No_Answer,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
85110,Sverigedemokraterna,x,4-9 year(s),Nej,Sverige,Against,In_Favor,No_Answer,No_Answer,Against,In_Favor,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,No_Answer,No_Answer,Against,In_Favor,In_Favor,No_Answer,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Utbildning och forskning
53320,Sverigedemokraterna,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Försvar och säkerhet|Pensioner och stöd till äldre|Polis och rättsväsende
126699,Sverigedemokraterna,x,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
12101,Vänsterpartiet,,1-3 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,No_Answer,Against,In_Favor,Infrastruktur och kommunikationer|Migration och integration|Utbildning och forskning
63820,Vänsterpartiet,,1-3 year(s),Nej,,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Försvar och säkerhet|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
340590,Vänsterpartiet,x,,,,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
219203,Liberalerna,,10-20 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Utbildning och forskning|Sänkta skatter
7761,Vänsterpartiet,,Over 20 years,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Migration och integration|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
178988,Liberalerna,,None,Ja,Sverige,Against,In_Favor,No_Answer,No_Answer,In_Favor,Against,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,No_Answer,No_Answer,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,Against,No_Answer,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
31767,Kristdemokraterna,x,10-20 year(s),Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,No_Answer,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
295099,Centerpartiet,,10-20 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,No_Answer,Against,In_Favor,In_Favor,In_Favor,Infrastruktur och kommunikationer|Sjuka och personer med funktionsnedsättning|Sänkta skatter
46634,Centerpartiet,,1-3 year(s),Ja,Chile,No_Answer,In_Favor,No_Answer,Against,In_Favor,No_Answer,In_Favor,No_Answer,No_Answer,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,No_Answer,No_Answer,No_Answer,No_Answer,In_Favor,In_Favor,Against,No_Answer,No_Answer,In_Favor,In_Favor,In_Favor,No_Answer,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
131356,Miljöpartiet,,Over 20 years,Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
28276,Socialdemokraterna,,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
12787,Moderaterna,x,10-20 year(s),Ja,Sverige,Against,In_Favor,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Utbildning och forskning
160366,Moderaterna,,1-3 year(s),Ja,USA,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
382634,Miljöpartiet,,None,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Försvar och säkerhet|Pensioner och stöd till äldre
186290,Vänsterpartiet,,None,Nej,Sverige,In_Favor,Against,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,No_Answer,Against,Against,Against,Against,No_Answer,Against,Against,No_Answer,In_Favor,Against,Against,No_Answer,No_Answer,In_Favor,No_Answer,No_Answer,No_Answer,Against,No_Answer,No_Answer,No_Answer,No_Answer,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Migration och integration
81679,Sverigedemokraterna,x,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
94806,Miljöpartiet,,1-3 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
312557,Kristdemokraterna,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Migration och integration|Utbildning och forskning
10,Moderaterna,,4-9 year(s),Nej,Irak,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Migration och integration|Polis och rättsväsende|Utbildning och forskning
57838,Vänsterpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
23830,Centerpartiet,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,Barnbidrag och föräldraförsäkring|Infrastruktur och kommunikationer|Pensioner och stöd till äldre
274727,Kristdemokraterna,,4-9 year(s),Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
49149,Liberalerna,x,,,,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
19584,Socialdemokraterna,,10-20 year(s),Nej,Sverige,In_Favor,Against,In_Favor,Against,In_Favor,Against,No_Answer,Against,In_Favor,In_Favor,No_Answer,Against,Against,Against,No_Answer,Against,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Migration och integration|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
79420,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
274920,Kristdemokraterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Försvar och säkerhet|Pensioner och stöd till äldre|Polis och rättsväsende
161310,Miljöpartiet,,4-9 year(s),Nej,I Sverige.,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
16574,Vänsterpartiet,,,,,In_Favor,Against,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
