resID,choID,atmilitary1,atreligion1,ated1,atprof1,atrace1,atmale1,atage1,atinc1,rating1,selected1,atmilitary2,atreligion2,ated2,atprof2,atrace2,atmale2,atage2,atinc2,rating2,selected2
A1FE9H7OYZ8YZ0,307,Did Not Serve,Evangelical protestant,No BA,Lawyer,Caucasian,Male,68,65,6,1,Did Not Serve,None,Baptist college,Business owner,Black,Female,60,5100,4,0
A1G8ATI1XR2HWT,561,Did Not Serve,Mainline protestant,Small college,Car dealer,Native American,Male,68,32,5,0,Did Not Serve,Evangelical protestant,Baptist college,Doctor,Caucasian,Male,75,5100,6,1
A1G8ATI1XR2HWT,562,Did Not Serve,Mormon,Small college,Doctor,White,Female,75,210,5,0,Served,Mormon,Ivy League university,High school teacher,Black,Male,45,5100,7,1
A1G8ATI1XR2HWT,563,Served,Mainline protestant,Small college,Business owner,White,Female,36,54,6,1,Did Not Serve,Mormon,Small college,Car dealer,Hispanic,Female,75,54,5,0
A1G8ATI1XR2HWT,564,Served,Jewish,Community college,Doctor,Native American,Female,52,210,6,1,Served,Catholic,Community college,Car dealer,Hispanic,Female,75,32,4,0
A1G8ATI1XR2HWT,565,Served,Mormon,Small college,High school teacher,White,Male,68,210,6,0,Served,None,State university,Business owner,Caucasian,Female,45,92,7,1
A1G8ATI1XR2HWT,566,Served,Jewish,State university,Business owner,Caucasian,Female,36,210,6,0,Did Not Serve,None,Community college,Car dealer,Asian American,Male,36,5100,7,1
A1GK7K6S5GOAM1,169,Did Not Serve,Mainline protestant,State university,High school teacher,White,Female,52,54,4,1,Did Not Serve,Mainline protestant,State university,Car dealer,Caucasian,Female,36,92,3,0
A1GK7K6S5GOAM1,170,Served,Mormon,Small college,Business owner,Caucasian,Female,75,54,3,0,Served,Evangelical protestant,Community college,Lawyer,Native American,Female,45,54,4,1
A1GK7K6S5GOAM1,171,Served,Mainline protestant,Baptist college,Farmer,Hispanic,Male,68,92,4,1,Did Not Serve,Evangelical protestant,No BA,Car dealer,Black,Female,68,210,3,0
A1GK7K6S5GOAM1,172,Served,Mainline protestant,No BA,High school teacher,Caucasian,Male,52,32,3,0,Did Not Serve,Mormon,Small college,High school teacher,Caucasian,Female,60,5100,3,1
A1GK7K6S5GOAM1,173,Did Not Serve,None,No BA,Doctor,Black,Male,36,65,4,1,Served,Mormon,State university,Business owner,Asian American,Female,52,92,3,0
A1GRF0AIAAQF12,497,Served,None,No BA,Doctor,Black,Female,52,5100,1,0,Served,Jewish,Small college,Doctor,Hispanic,Male,52,5100,7,1
A1GRF0AIAAQF12,498,Served,Evangelical protestant,State university,Business owner,White,Male,75,210,1,0,Did Not Serve,None,Ivy League university,Lawyer,Caucasian,Male,45,65,7,1
A1GRF0AIAAQF12,499,Served,Catholic,Ivy League university,Car dealer,Caucasian,Male,45,54,7,1,Did Not Serve,Mormon,Small college,Car dealer,Black,Male,52,92,1,0
A1GRF0AIAAQF12,500,Did Not Serve,None,Baptist college,Lawyer,Native American,Male,68,5100,1,0,Served,Catholic,Baptist college,High school teacher,Asian American,Male,60,5100,7,1
A1GRF0AIAAQF12,501,Served,Evangelical protestant,No BA,Lawyer,Asian American,Male,36,54,5,1,Served,None,Baptist college,Car dealer,White,Female,75,32,3,0
A1GUWM3NTYQSXI,1456,Did Not Serve,Mormon,No BA,Doctor,Hispanic,Male,52,210,3,0,Did Not Serve,Catholic,State university,Farmer,Asian American,Male,68,32,5,1
A1GUWM3NTYQSXI,1457,Did Not Serve,Jewish,Community college,High school teacher,Black,Female,45,210,3,0,Served,None,State university,Business owner,Asian American,Female,52,92,5,1
A1GUWM3NTYQSXI,1458,Did Not Serve,Jewish,State university,Farmer,Black,Male,60,65,5,1,Served,Mormon,Small college,Business owner,White,Male,52,5100,3,0
A1GUWM3NTYQSXI,1459,Served,Mormon,Baptist college,Doctor,Native American,Male,45,32,3,0,Did Not Serve,Catholic,No BA,Farmer,Caucasian,Female,68,54,5,1
A1GUWM3NTYQSXI,1460,Served,Mainline protestant,Small college,Business owner,White,Female,60,65,3,0,Served,None,Small college,Doctor,Native American,Female,68,65,5,1
A1GUWM3NTYQSXI,1461,Served,Evangelical protestant,Ivy League university,Lawyer,Asian American,Female,36,32,2,0,Served,Catholic,Baptist college,Doctor,Caucasian,Female,52,32,6,1
A1GV9DRZHV6JQC,1139,Served,Evangelical protestant,Community college,Farmer,Hispanic,Male,36,92,5,1,Did Not Serve,Jewish,Small college,Farmer,Black,Male,75,65,3,0
A1GV9DRZHV6JQC,1140,Served,Mainline protestant,State university,High school teacher,Black,Female,45,5100,5,1,Served,Catholic,Community college,Doctor,Asian American,Male,36,54,3,0
A1GV9DRZHV6JQC,1141,Served,Catholic,Ivy League university,Car dealer,Caucasian,Female,75,32,5,0,Did Not Serve,Mainline protestant,Ivy League university,Car dealer,Native American,Female,75,5100,3,1
A1GV9DRZHV6JQC,1142,Did Not Serve,Mormon,No BA,Lawyer,Black,Male,60,92,6,1,Served,Evangelical protestant,Baptist college,Doctor,Hispanic,Male,45,32,4,0
A1GV9DRZHV6JQC,1143,Did Not Serve,Mormon,Baptist college,Car dealer,Black,Male,36,210,5,1,Served,Evangelical protestant,State university,Farmer,White,Female,75,54,3,0
A1GV9DRZHV6JQC,1144,Served,Jewish,Small college,Lawyer,Asian American,Male,68,92,6,1,Did Not Serve,Mainline protestant,Baptist college,Doctor,Hispanic,Male,75,65,3,0
A1HW17394KQL8H,1157,Did Not Serve,Evangelical protestant,Community college,Lawyer,Native American,Male,52,210,5,0,Served,Jewish,Small college,Farmer,White,Male,60,32,5,1
A1HW17394KQL8H,1158,Served,Mainline protestant,Small college,Business owner,Asian American,Male,68,92,6,0,Did Not Serve,None,Ivy League university,Farmer,Black,Female,52,65,6,1
A1HW17394KQL8H,1159,Did Not Serve,Catholic,Community college,Doctor,White,Male,68,210,4,1,Did Not Serve,Catholic,Baptist college,Doctor,Black,Female,45,54,4,0
A1HW17394KQL8H,1160,Served,Catholic,Baptist college,High school teacher,Hispanic,Female,45,210,5,1,Did Not Serve,Catholic,No BA,Lawyer,White,Female,75,32,3,0
A1HW17394KQL8H,1161,Served,Mormon,Ivy League university,Business owner,Native American,Male,36,65,5,0,Served,None,Ivy League university,High school teacher,Caucasian,Female,45,65,5,1
A1HW17394KQL8H,1162,Served,Evangelical protestant,Small college,Doctor,Hispanic,Male,75,92,5,0,Served,Catholic,Small college,Business owner,Black,Female,52,92,4,1
A1IAC1SAII8YSO,1262,Served,Evangelical protestant,No BA,Farmer,Black,Male,52,210,4,1,Served,None,Ivy League university,High school teacher,Asian American,Female,68,92,4,0
A1IAC1SAII8YSO,1263,Did Not Serve,Catholic,State university,Business owner,White,Male,60,210,5,0,Did Not Serve,Mainline protestant,Community college,Doctor,Black,Female,60,5100,4,1
A1IAC1SAII8YSO,1264,Served,Mormon,State university,Business owner,White,Male,60,210,3,0,Did Not Serve,None,No BA,Doctor,Hispanic,Male,36,65,4,1
A1IAC1SAII8YSO,1265,Did Not Serve,Jewish,No BA,Car dealer,Caucasian,Male,36,65,4,0,Did Not Serve,Jewish,Small college,High school teacher,Hispanic,Female,36,210,5,1
A1IAC1SAII8YSO,1266,Did Not Serve,Catholic,Ivy League university,Farmer,Caucasian,Male,52,92,5,1,Did Not Serve,Evangelical protestant,Small college,Business owner,Native American,Male,52,65,4,0
A1IAC1SAII8YSO,1267,Served,None,Ivy League university,Business owner,Black,Female,52,32,4,0,Served,None,Small college,Farmer,Caucasian,Male,68,92,5,1
A1IHKRH6AI8JY,1608,Served,Evangelical protestant,No BA,Doctor,Black,Female,68,65,6,1,Did Not Serve,None,Community college,Car dealer,Native American,Male,45,5100,4,0
A1IHKRH6AI8JY,1609,Did Not Serve,Mainline protestant,Small college,Farmer,Hispanic,Female,68,32,6,0,Did Not Serve,None,State university,Car dealer,White,Male,45,5100,5,1
A1IHKRH6AI8JY,1610,Did Not Serve,Mormon,Community college,Car dealer,White,Male,60,5100,6,1,Did Not Serve,Mormon,State university,Farmer,Hispanic,Female,75,65,5,0
A1IHKRH6AI8JY,1611,Did Not Serve,None,Baptist college,Car dealer,Black,Female,75,32,7,0,Served,Mainline protestant,Community college,Doctor,Caucasian,Male,36,5100,5,1
A1IHKRH6AI8JY,1612,Served,Mormon,Community college,Farmer,Black,Female,52,5100,6,1,Did Not Serve,Mormon,State university,Lawyer,White,Male,68,65,5,0
A1IHKRH6AI8JY,1613,Did Not Serve,Mormon,Community college,High school teacher,Asian American,Male,68,65,6,0,Served,None,Community college,Farmer,Black,Male,60,54,5,1
A1JYWWEJVTOKML,925,Served,None,Baptist college,Lawyer,Hispanic,Male,52,65,5,1,Served,Mainline protestant,Baptist college,Farmer,White,Male,45,32,3,0
A1JYWWEJVTOKML,926,Did Not Serve,Mainline protestant,No BA,High school teacher,Caucasian,Male,52,65,5,0,Did Not Serve,Jewish,State university,High school teacher,Hispanic,Female,52,210,2,1
A1JYWWEJVTOKML,927,Did Not Serve,Mainline protestant,Ivy League university,High school teacher,White,Male,68,210,4,1,Did Not Serve,Mormon,Baptist college,High school teacher,Asian American,Male,52,92,2,0
A1JYWWEJVTOKML,928,Did Not Serve,Mormon,Small college,Business owner,Hispanic,Male,45,32,5,0,Did Not Serve,Jewish,Ivy League university,Lawyer,Caucasian,Female,68,5100,3,1
A1JYWWEJVTOKML,929,Did Not Serve,None,Baptist college,High school teacher,Hispanic,Male,75,32,5,1,Served,Mainline protestant,Baptist college,Farmer,Native American,Male,36,54,2,0
A1JYWWEJVTOKML,930,Served,None,Ivy League university,Car dealer,Asian American,Male,68,92,5,1,Served,Mainline protestant,Community college,Car dealer,Asian American,Female,75,65,3,0
A1K83OD6NJQVDK,1357,Served,Evangelical protestant,No BA,Doctor,White,Male,45,210,6,1,Did Not Serve,Evangelical protestant,Community college,Car dealer,White,Female,52,210,4,0
A1K83OD6NJQVDK,1358,Did Not Serve,None,Community college,Business owner,Black,Female,75,92,3,0,Served,Mainline protestant,Baptist college,Business owner,Hispanic,Male,52,210,6,1
A1K83OD6NJQVDK,1359,Did Not Serve,None,Small college,Car dealer,White,Female,68,5100,6,1,Did Not Serve,None,Baptist college,Doctor,Asian American,Female,45,54,3,0
A1K83OD6NJQVDK,1360,Did Not Serve,Mainline protestant,Baptist college,Farmer,Caucasian,Male,45,92,3,0,Did Not Serve,Catholic,Baptist college,Business owner,Caucasian,Male,45,65,7,1
A1K83OD6NJQVDK,1361,Served,Mormon,Community college,Doctor,Asian American,Male,36,92,7,1,Did Not Serve,Mainline protestant,No BA,High school teacher,White,Female,52,65,4,0
A1K83OD6NJQVDK,1362,Did Not Serve,Evangelical protestant,Small college,High school teacher,Asian American,Male,75,54,3,0,Did Not Serve,Evangelical protestant,Ivy League university,Farmer,Caucasian,Female,36,210,7,1
A1KXYURHCYHKOL,179,Did Not Serve,Mormon,Small college,Car dealer,Native American,Male,60,54,4,0,Did Not Serve,Jewish,Ivy League university,Farmer,Native American,Male,45,65,5,1
A1KXYURHCYHKOL,180,Did Not Serve,Mormon,Baptist college,Business owner,Native American,Female,45,32,3,0,Did Not Serve,Catholic,State university,Lawyer,Native American,Female,75,92,6,1
A1KXYURHCYHKOL,181,Did Not Serve,Mainline protestant,No BA,Car dealer,Hispanic,Female,68,32,3,0,Did Not Serve,None,No BA,Doctor,Hispanic,Male,68,210,6,1
A1KXYURHCYHKOL,182,Served,None,Community college,Lawyer,Asian American,Female,68,54,6,1,Did Not Serve,Mainline protestant,Ivy League university,Farmer,Black,Female,52,65,3,0
A1KXYURHCYHKOL,183,Served,Mormon,State university,Car dealer,Hispanic,Female,60,32,5,1,Did Not Serve,Jewish,No BA,Doctor,Black,Female,45,5100,3,0
A1KYRJAP5MT5YS,337,Did Not Serve,Catholic,Community college,Car dealer,White,Female,36,65,5,0,Did Not Serve,Mormon,Ivy League university,Lawyer,Hispanic,Female,45,65,3,1
A1KYRJAP5MT5YS,338,Served,Evangelical protestant,No BA,Doctor,White,Female,45,5100,5,0,Did Not Serve,None,Small college,High school teacher,Native American,Female,36,5100,3,1
A1KYRJAP5MT5YS,339,Did Not Serve,Evangelical protestant,State university,Doctor,White,Male,52,54,3,1,Did Not Serve,Evangelical protestant,No BA,Car dealer,White,Male,36,54,5,0
A1KYRJAP5MT5YS,340,Did Not Serve,Jewish,Ivy League university,Doctor,Asian American,Male,36,5100,2,1,Did Not Serve,Jewish,Small college,Car dealer,White,Female,52,210,6,0
A1KYRJAP5MT5YS,341,Did Not Serve,Mainline protestant,Small college,Doctor,Asian American,Male,45,32,4,1,Did Not Serve,Evangelical protestant,Small college,Business owner,Caucasian,Female,52,210,4,0
A1L9BX54HQYZJB,1555,Did Not Serve,None,Baptist college,High school teacher,Black,Female,75,65,3,1,Did Not Serve,Jewish,State university,Farmer,Asian American,Female,36,210,1,0
A1L9BX54HQYZJB,1556,Served,Mainline protestant,Small college,Business owner,Black,Male,45,210,2,1,Served,Jewish,No BA,Business owner,Black,Female,60,5100,1,0
A1L9BX54HQYZJB,1557,Served,Mormon,State university,Car dealer,Native American,Male,52,92,1,0,Served,Jewish,Small college,High school teacher,Black,Male,75,32,3,1
A1L9BX54HQYZJB,1558,Served,Mainline protestant,Ivy League university,High school teacher,Black,Female,36,65,5,1,Did Not Serve,Jewish,Small college,Farmer,Asian American,Female,60,65,3,0
A1L9BX54HQYZJB,1559,Did Not Serve,Catholic,Small college,High school teacher,Asian American,Male,36,32,5,0,Served,Jewish,Ivy League university,Lawyer,Caucasian,Female,45,65,3,1
A1L9BX54HQYZJB,1560,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,Asian American,Male,60,32,2,0,Did Not Serve,Catholic,Ivy League university,High school teacher,Caucasian,Female,60,92,5,1
A1LAZ3AO0NYBC1,189,Served,Mormon,Community college,High school teacher,Caucasian,Male,36,5100,5,1,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,Native American,Female,60,65,5,0
A1LAZ3AO0NYBC1,190,Did Not Serve,Jewish,No BA,Lawyer,Caucasian,Female,68,65,4,0,Served,Mormon,Small college,Business owner,White,Male,52,32,4,1
A1LAZ3AO0NYBC1,191,Did Not Serve,Evangelical protestant,State university,Farmer,Caucasian,Male,60,92,4,1,Did Not Serve,Catholic,State university,High school teacher,Native American,Male,75,54,4,0
A1LAZ3AO0NYBC1,192,Served,Mormon,No BA,High school teacher,Caucasian,Male,45,5100,4,1,Served,None,No BA,High school teacher,White,Female,45,5100,4,0
A1LAZ3AO0NYBC1,193,Served,Catholic,Ivy League university,Car dealer,Hispanic,Female,68,65,3,1,Served,Jewish,No BA,Farmer,Hispanic,Female,75,65,3,0
A1LLJH1R94P26O,1238,Did Not Serve,Jewish,Ivy League university,High school teacher,Caucasian,Male,45,5100,3,0,Did Not Serve,Mormon,Community college,Doctor,Caucasian,Female,68,92,4,1
A1LLJH1R94P26O,1239,Served,None,Small college,Car dealer,Caucasian,Female,68,210,3,1,Served,Mormon,Community college,Car dealer,Native American,Female,60,32,2,0
A1LLJH1R94P26O,1240,Served,None,State university,High school teacher,Native American,Male,75,210,3,1,Did Not Serve,Mormon,No BA,Lawyer,Native American,Male,36,32,2,0
A1LLJH1R94P26O,1241,Served,None,Ivy League university,Doctor,Hispanic,Female,75,210,4,1,Served,Mormon,No BA,Doctor,Asian American,Female,75,65,3,0
A1LLJH1R94P26O,1242,Did Not Serve,None,Ivy League university,Doctor,Black,Female,45,5100,5,0,Served,Mainline protestant,Ivy League university,Business owner,Native American,Male,68,5100,4,1
A1LLJH1R94P26O,1243,Did Not Serve,Evangelical protestant,Small college,Car dealer,Caucasian,Female,75,65,3,0,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,Native American,Female,52,54,2,1
A1LOHDL55O92L,1393,Served,Evangelical protestant,Small college,Lawyer,Hispanic,Female,36,92,7,1,Served,Evangelical protestant,Community college,Business owner,Hispanic,Male,60,32,5,0
A1LOHDL55O92L,1394,Did Not Serve,Jewish,Small college,Farmer,Asian American,Female,68,92,7,1,Did Not Serve,Evangelical protestant,Baptist college,Doctor,Asian American,Male,36,210,7,0
A1LOHDL55O92L,1395,Did Not Serve,None,Small college,High school teacher,Caucasian,Male,45,5100,7,1,Did Not Serve,Catholic,State university,Business owner,Native American,Male,52,5100,6,0
A1LOHDL55O92L,1396,Served,Catholic,Ivy League university,Car dealer,Black,Male,75,210,5,0,Served,Evangelical protestant,State university,Business owner,Caucasian,Male,75,54,7,1
A1LOHDL55O92L,1397,Served,Evangelical protestant,Small college,Doctor,Black,Male,75,65,7,0,Served,Evangelical protestant,No BA,Business owner,Caucasian,Male,45,54,5,1
A1LVKQUZATKPFN,1122,Did Not Serve,Mormon,State university,Business owner,Caucasian,Female,45,92,2,0,Served,None,No BA,Lawyer,Caucasian,Female,45,210,4,1
A1LVKQUZATKPFN,1123,Did Not Serve,Catholic,No BA,Car dealer,Native American,Male,75,65,1,0,Did Not Serve,Jewish,Ivy League university,Business owner,Hispanic,Female,45,92,5,1
A1LVKQUZATKPFN,1124,Did Not Serve,None,Ivy League university,Car dealer,Native American,Female,36,32,5,1,Did Not Serve,Jewish,State university,Business owner,Caucasian,Male,68,32,3,0
A1LVKQUZATKPFN,1125,Did Not Serve,Catholic,Baptist college,High school teacher,Hispanic,Male,45,65,2,0,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,Native American,Male,45,92,3,1
A1LVKQUZATKPFN,1126,Served,Evangelical protestant,Ivy League university,Business owner,Caucasian,Female,75,5100,3,1,Served,Mainline protestant,No BA,Lawyer,White,Male,45,5100,2,0
A1LVKQUZATKPFN,1127,Served,Mormon,No BA,Business owner,White,Female,52,54,2,0,Served,Mormon,Ivy League university,Car dealer,Black,Female,52,210,3,1
A1MG406XG9S1ZS,164,Did Not Serve,Jewish,Community college,Lawyer,Caucasian,Female,68,210,4,0,Served,Jewish,State university,Lawyer,Native American,Male,52,65,5,1
A1MG406XG9S1ZS,165,Did Not Serve,None,No BA,Car dealer,White,Male,52,5100,2,0,Served,None,Small college,Doctor,Hispanic,Male,45,92,4,1
A1MG406XG9S1ZS,166,Did Not Serve,Catholic,Baptist college,Car dealer,Asian American,Male,52,32,4,1,Did Not Serve,Jewish,No BA,Car dealer,White,Male,36,210,3,0
A1MG406XG9S1ZS,167,Did Not Serve,Jewish,Community college,Lawyer,Native American,Male,60,65,5,0,Served,Evangelical protestant,Baptist college,Business owner,Asian American,Female,52,210,6,1
A1MG406XG9S1ZS,168,Did Not Serve,None,Community college,Business owner,Asian American,Female,45,210,4,1,Did Not Serve,Jewish,Community college,High school teacher,White,Male,68,92,4,0
A1NK8S5X0LK86M,603,Did Not Serve,Jewish,Baptist college,Lawyer,Asian American,Female,45,54,7,1,Did Not Serve,Mormon,Ivy League university,Lawyer,Native American,Female,52,210,4,0
A1NK8S5X0LK86M,604,Did Not Serve,Mainline protestant,State university,Lawyer,Black,Female,60,32,7,1,Served,None,Small college,High school teacher,Asian American,Male,36,65,6,0
A1NK8S5X0LK86M,605,Did Not Serve,Catholic,No BA,Lawyer,Hispanic,Male,36,54,7,0,Did Not Serve,Catholic,No BA,Farmer,Hispanic,Female,60,54,6,1
A1NK8S5X0LK86M,606,Did Not Serve,Catholic,No BA,Business owner,White,Female,75,5100,6,0,Did Not Serve,None,State university,Business owner,Asian American,Male,60,210,5,1
A1NK8S5X0LK86M,607,Did Not Serve,Jewish,Ivy League university,Doctor,White,Male,36,210,7,0,Did Not Serve,Jewish,Ivy League university,Lawyer,Native American,Female,52,32,4,1
A1NK8S5X0LK86M,608,Served,Catholic,Baptist college,Car dealer,Asian American,Male,36,5100,4,1,Served,Evangelical protestant,State university,Doctor,Caucasian,Female,75,65,1,0
A1NKWEBN1RL7WW,199,Did Not Serve,Mainline protestant,No BA,Business owner,White,Male,52,92,4,0,Served,Jewish,State university,Business owner,Native American,Female,45,210,5,1
A1NKWEBN1RL7WW,200,Did Not Serve,Jewish,State university,Business owner,Caucasian,Male,52,32,4,0,Served,Mormon,Baptist college,Business owner,Caucasian,Female,60,32,5,1
